_Artist_ID,Biography,Start_Date_Disp,End_Date_Disp,Display_Name,First_Name,Last_Name,Nat_Culture_L2,Sort_Name,Artist_Code
1668,"Alan Gussow was born in New York City where he studied art at the Pratt Institute before graduating from Middlebury College in 1952. While studying painting at Cooper Union from 1952 to 1953, he was awarded a Prix de Rome and continued his work at the American Academy in Rome, 1953 to 1955. Gussow taught painting at Parsons School of Design until 1968 and beginning in 1970 served for many years as a Consultant in the Arts for the National Park Service of the United States Department of the Interior where he conceived and inaugurated the first Artist in Residence Program for the National Park Service. He was Visiting Artist and Senior Lecturer at the University of California, Santa Cruz in 1975 and again in 1982, and was a Visiting Professor of Art at Iowa State University (1984), and Middlebury College in 1986. In 1986 and 1987 he was Artist in Residence at the American Academy in Rome and in 1990 was named a Regents Professor at the University of California, Santa Cruz, where he also served in 1992 as Adjunct Professor of Art and Environmental Studies. Gussow returned to Middlebury College in 1994 as a Visiting Professor. In addition to the Prix de Rome, Gussow received the American Academy and Institute of Arts and Letters Award in Art in 1977.  Gussow focused his attention on oil painting and oil pastels in which he explored his experience with the natural environment as a main subject. An avid environmentalist, he worked with Senator Robert F. Kennedy on environmental issues, served on the Board of Directors of the Friends of the Earth and was a strong national presence serving as an expert witness on environmental conservation issues before several legislative committees. He organized the exhibition and wrote the book for the nationally touring show A SENSE OF PLACE, THE ARTIST AND THE AMERICAN LAND, 1971 (with an introduction by Richard Wilbur) and also wrote essays on the art and the environment for a variety of publications including Saturday Review Press and the Encyclopedia of Ecology and Pollution. He followed A SENSE OF PLACE with &quot;A Land We Know But Have Not Valued&quot; for the Albany Institute of History and Art (1986) and in 1993 curated and authored THE ARTIST AS NATIVE: REINVENTING REGIONALISM which opened at Babcock Galleries, New York, then toured to five museums across the nation.  Gussow&#39;s work was shown at New York Galleries including Peridot, Washburn, M B Modern, Sid Deutsch and Babcock Galleries, and was exhibited at major museums throughout the United States. Gussow had more than 50 one-person exhibitions including shows at the Washington County Museum of Fine Arts (1961) Portland (Maine) Art Museum (1971), Lowe Gallery of Syracuse University (1972), Arnot Art Museum (1975), Institute of Contemporary Art, Richmond, Virginia (1979), Hopper House, Nyack, New York (1983), Augusta (Georgia) College Art Museum (1993), List Gallery at Swarthmore College (1994). His work was often reviewed in various periodicals including The New York Times (Hilton Kramer, John Russell, Vivien Raynor, John Canaday, Grace Glueck, Stuart Preston, Dore Ashton), American Artist Magazine (Diane Cochrane), Arts Magazine (Martica Sawin), Artnews (Patricia Mainardi), as well as Arts, Art International, Time and New York Magazine. ",1931,1997,Alan Gussow,Alan,Gussow,American,"Gussow, Alan",500079543
1669,,1911,2010,Louise Bourgeois,Louise,Bourgeois,American,"Bourgeois, Louise",500057350
1670,,1911,2012,Will Barnet,Will,Barnet,American,"Barnet, Will",500010278
1671,,,,Viviano Codazzi &amp; Michelangelo Cerquozzi,Viviano Codazzi &amp; Michelangelo Cerquozzi,,,Viviano Codazzi &amp; Michelangelo Cerquozzi,
1672,,,,Marvin Bilek,Marvin,,,Marvin Bilek,
1673,,1920,2005,Marvin Bileck,Marvin,Bileck,American,"Bileck, Marvin",
1676,,,,Jen Casad,Jen,Casad,American,"Casad, Jen",
1677,,1914,1988,Sekino Jun&#39;chiro,Sekino,Jun&#39;chiro,Japanese,"Jun&#39;chiro, Sekino",
1678,,1933,,Tanaka Ryohei,Tanaka,Ryohei,Japanese,"Ryohei, Tanaka",
1679,,1927,,Reika Iwami,Reika,Iwami,Japanese,"Iwami, Reika",
1680,,1927,2007,Clifton Karhu,Clifton,Karhu,American,"Karhu, Clifton",
1681,,1924,2000,Haku Maki,Haku,Maki,Japanese,"Maki, Haku",
1682,,1902,1999,Umetaro Azechi,Umetaro,Azechi,Japanese,"Azechi, Umetaro",500330875
1683,,1933,,Mitsuaki Sora,Mitsuaki,Sora,Japanese,"Sora, Mitsuaki",
1684,,1942,,Paul Kos,Paul,Kos,American,"Kos, Paul",500071235
1685,,1885,1966,Malvina Hoffman,Malvina,Hoffman,American,"Hoffman, Malvina",500024236
1686,,1943,,David Rabinowitch,David,Rabinowitch,Canadian,"Rabinowitch, David",500099635
1687,,1974,,Gina Siepel,Gina,Siepel,American,"Siepel, Gina",
1688,,1684,1758,Martin Engelbrecht,Martin,Engelbrecht,German,"Engelbrecht, Martin",500008821
1689,,1823,1879,Platt Babbitt,Platt,Babbitt,American,"Babbitt, Platt",
1690,,1943,2003,Fred Sandback,Fred,Sandback,American,"Sandback, Fred",
1691,,1802,,Rebecca French,Rebecca,French,American,"French, Rebecca",500334820
1692,,1966,,Amy Sillman,Amy,Sillman,American,"Sillman, Amy",500122622
1693,,1934,2009,George Schneeman,George,Schneeman,American,"Schneeman, George",500080068
1694,,1906,1965,David Smith,David,Smith,American,"Smith, David",500015402
1695,,1962,,Vivien Bittencourt,Vivien,Bittencourt,Brazilian,"Bittencourt, Vivien",
1696,,1957,,Andrew Moore,Andrew,Moore,American,"Moore, Andrew",500036944
1697,,1961,,Byron Kim,Byron,Kim,American,"Kim, Byron",500329273
1698,,1960,,Glenn Ligon,Glenn,Ligon,American,"Ligon, Glenn",500191072
1699,,1957,,Raymond Pettibon,Raymond,Pettibon,American,"Pettibon, Raymond",500115615
1700,,1945,,Daisy Youngblood,Daisy,Youngblood,American,"Youngblood, Daisy",500062695
1701,,1960,,Dan Walsh,Dan,Walsh,American,"Walsh, Dan",500332221
1702,,1958,,James Hyde,James,Hyde,American,"Hyde, James",500101389
1703,,1947,,Joanna Pousette-Dart,Joanna,Pousette-Dart,American,"Pousette-Dart, Joanna",500057943
1985,,1926,,Zilia S&#225;nchez,Zilia,S&#225;nchez,Cuban,"S&#225;nchez, Zilia",500373011
1984,,1907,2007,Lenore Tawney,Lenore,Tawney,American,"Tawney, Lenore",500025932
1706,,1932,,Robert Bechtle,Robert,Bechtle,American,"Bechtle, Robert",
1983,,1959,,Janet Passehl,Janet,Passehl,American,"Passehl, Janet",
1982,,1941,,Morgan O&#39;Hara,Morgan,O&#39;Hara,American,"O&#39;Hara, Morgan",
1709,,1780,1800,Ch&#244;k&#244;sai Eish&#244;,Ch&#244;k&#244;sai,Eish&#244;,Japanese,"Eish&#244;, Ch&#244;k&#244;sai",500335350
1710,,1753,1806,Kitagawa Utamaro,Kitagawa,Utamaro,Japanese,"Utamaro, Kitagawa",500054492
1981,,1956,,Jill O&#39;Bryan,Jill,O&#39;Bryan,American,"O&#39;Bryan, Jill",
1712,,,,Stewart Martin,Stewart,Martin,,"Martin, Stewart",
1713,,,,Stewart Martin,Stewart,Martin,,"Martin, Stewart",
1714,,1828,1891,Jervis McEntee,Jervis,McEntee,American,"McEntee, Jervis",500024287
1715,,1962,,Gregory Crewdson,Gregory,Crewdson,American,"Crewdson, Gregory",500128025
1716,,,,Anonymous Pre-Columbian,Anonymous,Pre-Columbian,Mayan,"Pre-Columbian, Anonymous",
1717,,1961,,Leonardo Drew,Leonardo,Drew,American,"Drew, Leonardo",500128679
1718,,1910,1988,Leon Levinstein,Leon,Levinstein,American,"Levinstein, Leon",500338798
1719,,1983,,Sarah Sockbeson,Sarah,Sockbeson,American,"Sockbeson, Sarah",
1720,,1926,,Betye Saar,Betye,Saar,American,"Saar, Betye",500110489
1723,,1938,1990,Joan Brown,Joan,Brown,American,"Brown, Joan",500025543
1724,,1930,,Jasper Johns,Jasper,Johns,American,"Johns, Jasper",500022247
1725,,1969,,Tanyth Berkeley,Tanyth,Berkeley,American,"Berkeley, Tanyth",
1726,,1965,,Elizabeth Peyton,Elizabeth,Peyton,American,"Peyton, Elizabeth",500116160
1727,,1767,1842,Jean-Victor Bertin,Jean-Victor,Bertin,French,"Bertin, Jean-Victor",500019040
1728,,1941,,Joyce Pensato,Joyce,Pensato,American,"Pensato, Joyce",500330377
1729,,1968,,Dara Friedman,Dara,Friedman,German,"Friedman, Dara",500114633
1730,,1893,1967,Charles Burchfield,Charles,Burchfield,American,"Burchfield, Charles",
1731,`,1955,,Enrique Chagoya,Enrique,Chagoya,Mexican,"Chagoya, Enrique",500299814
1732,,1836,1923,Elihu Vedder,Elihu,Vedder,American,"Vedder, Elihu",500032587
1733,,1911,1977,Forrest Bess,Forrest,Bess,American,"Bess, Forrest",
1734,,1989,,Michael P. Barry,Michael P.,Barry,American,"Barry, Michael P.",
1735,,1969,,Chantal Joffe,Chantal,Joffe,British,"Joffe, Chantal",500124669
1736,,1951,,Sally Mann,Sally,Mann,American,"Mann, Sally",500105206
1737,,1856,1933,John Haberle,John,Haberle,American,"Haberle, John",500003053
1738,,1926,,Beth Van Hoesen,Beth,Van Hoesen,American,"Van Hoesen, Beth",500063546
1739,,1830,1910,John Quincy Adams Ward,John Quincy Adams,Ward,American,"Ward, John Quincy Adams",500023733
1740,,1906,1963,Yun Gee,Yun,Gee,Chinese,"Gee, Yun",500053754
1741,,,,Anonymous,,Anonymous,,Anonymous,
1745,,1835,1913,Julie Hart Beers,Julie Hart,Beers,American,"Beers, Julie Hart",500032814
1744,,1952,,Elena del Rivero,Elena,del Rivero,Spanish,"del Rivero, Elena",
1746,,1823,1894,William Hart,William,Hart,American,"Hart, William",500005878
1747,,1828,1901,James McDougal Hart,James,McDougal Hart,American,"McDougal Hart, James",500015240
1748,,1853,1945,Marion Robertson Beers,Marion Robertson,Beers,American,"Beers, Marion Robertson",
1749,,1930,,Ron Gorchov,Ron,Gorchov,American,"Gorchov, Ron",500023104
1752,,,,Kenji Ushiko,Kenji,Ushiko,Japanese,"Ushiko, Kenji",
1753,,1937,,Luis Camnitzer,Luis,Camnitzer,Uruguayan,"Camnitzer, Luis",500120217
1754,,1934,,Lino Tagliapietra,Lino,Tagliapietra,Italian,"Tagliapietra, Lino",500259555
1755,,1857,1927,Eug&#232;ne Atget,Eug&#232;ne,Atget,French,"Atget, Eug&#232;ne",500008199
1756,,1796,1872,George Catlin,George,Catlin,American,"Catlin, George",500004854
1757,,1883,1962,Guy C. Wiggins,Guy C.,Wiggins,American,"Wiggins, Guy C.",500011126
1758,,1954,,Anish Kapoor,Anish,Kapoor,British,"Kapoor, Anish",500005997
1759,,1967,,Entang Wiharso,Entang,Wiharso,Indonesian,"Wiharso, Entang",500126052
1760,,1873,1932,Robert James Halls,Robert James,Halls,,"Halls, Robert James",
1761,,1863,1933,Robert Anning Bell,Robert Anning,Bell,British,"Bell, Robert Anning",500028697
1762,,1941,,Jane Patterson,Jane,Patterson,Scottish,"Patterson, Jane",500053870
1763,,,,J. Howard &amp; Company,,J. Howard &amp; Company,,J. Howard &amp; Company,
1764,,1951,,Susan Belton,Susan,Belton,American,"Belton, Susan",
1765,,1972,,Jules de Balincourt,Jules,de Balincourt,French,"de Balincourt, Jules",500332332
1766,,1964,,Phong Bui,Phong,Bui,Vietnamese,"Bui, Phong",
1767,,1966,,Udomsak Krisanamis,Udomsak,Krisanamis,Thai,"Krisanamis, Udomsak",500330204
1768,,,,"Anonymous, Spanish, Visigothic",,"Anonymous, Spanish, Visigothic",,"Anonymous, Spanish, Visigothic",
1769,,,,"Unknown, Chinese",,"Unknown, Chinese",Chinese,"Unknown, Chinese",
1770,,,,"Unknown, Chinese",,"Unknown, Chinese",Chinese,"Unknown, Chinese",
1771,,,,"Unknown, Chinese",,"Unknown, Chinese",Chinese,"Unknown, Chinese",
1772,,,,"Unknown, Chinese",,"Unknown, Chinese",Chinese,"Unknown, Chinese",
1773,,1974,,Trevor Paglen,Trevor,Paglen,American,"Paglen, Trevor",500294207
1774,,1918,1988,Ronald Bladen,Ronald,Bladen,American,"Bladen, Ronald",500077632
1775,,1972,,Tanja Alexia Hollander,Tanja Alexia,Hollander,American,"Hollander, Tanja Alexia",
1776,,1957,,Beat Streuli,Beat,Streuli,Swiss,"Streuli, Beat",500347126
1777,,1863,1944,Edvard Munch,Edvard,Munch,Norwegian,"Munch, Edvard",500032949
1778,,1981,,Meleko Mokgosi,Meleko,Mokgosi,Botswanian,"Mokgosi, Meleko",
1780,,1761,1822,Bertrand Andrieu,Bertrand,Andrieu,French,"Andrieu, Bertrand",500069164
1781,,,,Thomas Colley,Thomas,Colley,,"Colley, Thomas",
1782,,,,Nicolas Barthelemy Francois Dequevauviller,Nicolas Barthelemy Francois,Dequevauviller,,"Dequevauviller, Nicolas Barthelemy Francois",
1783,,1750,1818,Jean Duplessi-Bertaux,Jean,Duplessi-Bertaux,French,"Duplessi-Bertaux, Jean",500002717
1784,,1748,1833,Augustin Dupr&#233;,Augustin,Dupr&#233;,French,"Dupr&#233;, Augustin",500014612
1785,,1741,1804,Charles-Etienne Gaucher,Charles-Etienne,Gaucher,French,"Gaucher, Charles-Etienne",500049964
1786,,1757,1815,James Gillray,James,Gillray,British,"Gillray, James",500017355
1787,,ca. 1740,ca. 1810,William Humphrey,William,Humphrey,British,"Humphrey, William",500184510
1788,,1884,1969,Margaret Watkins,Margaret,Watkins,Canadian,"Watkins, Margaret",500344941
1789,,1969,,Anna Hepler,Anna,Hepler,American,"Hepler, Anna",
1790,,,,"Unidentified artist, French, 19th century",,"Unidentified artist, French, 19th century",,"Unidentified artist, French, 19th century",
1791,,1798,1871,Claude F&#233;lix Th&#233;odore Caruelle d&#39;Aligny,Claude F&#233;lix Th&#233;odore Caruelle d&#39;Aligny,,French,Claude F&#233;lix Th&#233;odore Caruelle d&#39;Aligny,
1792,,c. 1765,after 1825,Joshua Johnson,Joshua,Johnson,American,"Johnson, Joshua",500121295
1793,,1967,,Tomma Abts,Tomma,Abts,German,"Abts, Tomma",500126116
1794,,1979,,David Adamo,David,Adamo,American,"Adamo, David",500294120
1795,,1980,,Richard Mosse,Richard,Mosse,Irish,"Mosse, Richard",500356038
1796,,1946,,Alice Aycock,Alice,Aycock,American,"Aycock, Alice",500026635
1797,,1940,,Howard Schatz,Howard,Schatz,American,"Schatz, Howard",500347940
1798,,1953,,Mohamed Abla,Mohamed,Abla,Eqyptian,"Abla, Mohamed",
1799,,1974,,Hala Elkoussy,Hala,Elkoussy,Eqyptian,"Elkoussy, Hala",500356067
1800,,1978,2011,Ahmed Basiony,Ahmed,Basiony,Egyptian,"Basiony, Ahmed",
1801,,1967,,Sabah Naim,Sabah,Naim,Egyptian,"Naim, Sabah",500356092
1802,,1961,,Moataz Nasr,Moataz,Nasr,Egyptian,"Nasr, Moataz",500356093
1803,,1971,,Shady El Noshokaty,Shady,El Noshokaty,Eqyptian,"El Noshokaty, Shady",
1804,,1806,1836,George Twibill,George,Twibill,American,"Twibill, George",
1805,,1933,,Hung Hsien,Hung,Hsien,American,"Hsien, Hung",
1806,,,,Stew Henderson,Stew,Henderson,,"Henderson, Stew",
1807,,1948,,Jamaica Kincaid,Jamaica,Kincaid,American,"Kincaid, Jamaica",
1808,,1911,1993,Brett Weston,Brett,Weston,American,"Weston, Brett",500030585
1809,,1852,1934,Gertrude K&#228;sebier,Gertrude,K&#228;sebier,American,"K&#228;sebier, Gertrude",500011698
1810,,1793,1878,Robert Havell (after John James Audubon),Robert,Havell (after John James Audubon),,"Havell (after John James Audubon), Robert",
1811,,1955,2017,Tim Rollins and K.O.S.,Tim,Rollins and K.O.S.,American,"Rollins and K.O.S., Tim",
1812,,1938,,Aaron Rose,Aaron,Rose,American,"Rose, Aaron",500114742
1813,,1903,1990,Harold Eugene Edgerton,Harold Eugene,Edgerton,American,"Edgerton, Harold Eugene",500014767
1814,,1915,,Carmen Herrera,Carmen,Herrera,Cuban,"Herrera, Carmen",500332016
1815,,1886,1967,Helen Torr,Helen,Torr,American,"Torr, Helen",500027808
1816,,1905,2000,Todd Webb,Todd,Webb,American,"Webb, Todd",500124474
1817,,,,De Aulestia,,De Aulestia,,De Aulestia,
1818,,1911,1993,Alfred Manessier,Alfred,Manessier,French,"Manessier, Alfred",500010362
1819,,,,Jack Butler Yeats,Jack Butler,Yeats,,"Yeats, Jack Butler",
1820,,1930,1998,Allan D&#39;Arcangelo,Allan,D&#39;Arcangelo,American,"D&#39;Arcangelo, Allan",500013648
1821,"Mianqinzi (&quot;Sleepless Zither Master), late Qing dynasty (1644-1911)",,,Mianqinzi,,Mianqinzi,Chinese,Mianqinzi,
1822,,1930,,Faith Ringgold,Faith,Ringgold,American,"Ringgold, Faith",500063866
1823,,1760,1849,Katsushika Hokusai,Katsushika,Hokusai,Japanese,"Hokusai, Katsushika",500060426
1824,,,,Colby College Oracle,Colby College,,,Colby College Oracle,
1825,,1925,1992,Joan Mitchell,Joan,Mitchell,American,"Mitchell, Joan",500000901
1826,,1874,1940,Lewis Hine,Lewis,Hine,American,"Hine, Lewis",
1827,,1902,2002,Manuel &#193;lvarez Bravo,Manuel,&#193;lvarez Bravo,Mexican,"&#193;lvarez Bravo, Manuel",500028115
1828,,1964,,Tom Burckhardt,Tom,Burckhardt,American,"Burckhardt, Tom",500332835
1829,,1818,1910,Seymour Haden,Seymour,Haden,British,"Haden, Seymour",500021004
1830,,1976,,Hank Willis Thomas,Hank Willis,Thomas,American,"Thomas, Hank Willis",
1831,,1945,,Frances Hynes,Frances,Hynes,American,"Hynes, Frances",
1832,,1968,,Todd Hido,Todd,Hido,American,"Hido, Todd",500262899
1833,,1819,1903,Charles Bierstadt (Attributed to),Charles,Bierstadt (Attributed to),American,"Bierstadt (Attributed to), Charles",
1834,,1815,1879,Julia Margaret Cameron,Julia Margaret,Cameron,British,"Cameron, Julia Margaret",500118804
1835,,,,William H. Jackson,William H.,Jackson,,"Jackson, William H.",
1837,,1957,,Tommy Brown,Tommy,Brown,American,"Brown, Tommy",
1838,,1949,,Richard Misrach,Richard,Misrach,American,"Misrach, Richard",500110670
1839,,,,Lesia Sochor,Lesia,Sochor,,"Sochor, Lesia",
1840,,1890,1918,Egon Schiele,Egon,Schiele,Austrian,"Schiele, Egon",500002633
1841,,,,Lynne Haywood,Lynne,Haywood,,"Haywood, Lynne",
1842,,,,Lt. Morris,Lt.,Morris,,"Morris, Lt.",
1843,,,,Joanne Scheider,Joanne,Scheider,,"Scheider, Joanne",
1844,,,,P. Andy,P.,Andy,,"Andy, P.",
1845,,,,Anonymous Neapolitan or British,Anonymous,Neapolitan or British,,"Neapolitan or British, Anonymous",
1846,,1982,,Elizabeth Atterbury,Elizabeth,Atterbury,American,"Atterbury, Elizabeth",
1847,,,,Stander,,Stander,,Stander,
1848,,,,Ken Knudson,Ken,Knudson,,"Knudson, Ken",
1849,,,,Jesus Villar,Jesus,Villar,,"Villar, Jesus",
1850,,,,King,,King,,King,
1851,,,,Bukov,,Bukov,,Bukov,
1852,,,,Carbo,,Carbo,,Carbo,
1853,,,,"Anonymous, Chinese (Shang Dynasty)",,"Anonymous, Chinese (Shang Dynasty)",,"Anonymous, Chinese (Shang Dynasty)",
1854,,1958,1996,Felix Gonzalez-Torres,Felix,Gonzalez-Torres,American,"Gonzalez-Torres, Felix",500114715
1856,,1912,1999,George Sugarman,George,Sugarman,American,"Sugarman, George",500016027
1857,,1817,1864,John Leech,John,Leech,British,"Leech, John",500002592
1858,,1947,,Stephen Shore,Stephen,Shore,American,"Shore, Stephen",500040819
1859,,,,Michele Wong,Michele,Wong,Albanese,"Wong, Michele",
1860,,1946,,Libby Barrett,Libby,Barrett,American,"Barrett, Libby",
1861,,,,Crystal Cawley,Crystal,Cawley,,"Cawley, Crystal",
1862,,,,Allison Cooke Brown,Allison,Cooke Brown,American,"Cooke Brown, Allison",
1863,,,,Anne-Claude Cotty,Anne-Claude,Cotty,American,"Cotty, Anne-Claude",
1864,,1911,2004,Bern Porter,Bern,Porter,American,"Porter, Bern",500077278
1865,,1949,,Donna Ferrato,Donna,Ferrato,American,"Ferrato, Donna",500333526
1866,,1825,1904,J.P. Ball,J.P.,Ball,American,"Ball, J.P.",
1867,,,,William J. Pierce,William J.,Pierce,,"Pierce, William J.",
1868,,,,"Anonymous, Flemish",,"Anonymous, Flemish",,"Anonymous, Flemish",
1869,,1935,,Carl Andre,Carl,Andre,American,"Andre, Carl",500011651
1870,,1963,,Teresa Margolles,Teresa,Margolles,Mexican,"Margolles, Teresa",500356429
1871,,1944,,Allan McCollum,Allan,McCollum,American,"McCollum, Allan",500118788
1873,,1839,1870,Gioacchino La Pira,Gioacchino,La Pira,Italian,"La Pira, Gioacchino",500359217
1874,,1979,,Travis Boyer,Travis,Boyer,American,"Boyer, Travis",
1875,,,,Sally Egbert,Sally,Egbert,American,"Egbert, Sally",
1876,,1981,,Josephine Halvorson,Josephine,Halvorson,American,"Halvorson, Josephine",500356190
1877,,1981,,Nathlie Provosty,Nathlie,Provosty,American,"Provosty, Nathlie",
1878,,1872,1930,Charles Webster Hawthorne,Charles Webster,Hawthorne,American,"Hawthorne, Charles Webster",500008988
1879,,1959,,Peter Soriano,Peter,Soriano,American,"Soriano, Peter",500195936
1880,,1935,,Su&#241;ol Alvar,Su&#241;ol,Alvar,Spanish,"Alvar, Su&#241;ol",500083715
1881,,,,"Unknown, Dutch",,"Unknown, Dutch",,"Unknown, Dutch",
1882,,1769,1837,William Daniell,William,Daniell,English,"Daniell, William",500011732
1883,,1930,,Rosalind Solomon,Rosalind,Solomon,American,"Solomon, Rosalind",500037071
1884,,1943,,George Butler,George,Butler,British,"Butler, George",500339164
1885,,1948,,Susan Meiselas,Susan,Meiselas,American,"Meiselas, Susan",500059191
1886,,1935,,Ossi Czinner,Ossi,Czinner,Austrian,"Czinner, Ossi",
1887,,1868,1958,Yokohama Taikan,Yokohama,Taikan,Japanese,"Taikan, Yokohama",500124955
1888,,1555,1632,Liu Yuanqi,Liu,Yuanqi,Chinese,"Yuanqi, Liu",
1889,,,,Wen Boren,Wen,Boren,,"Boren, Wen",
1890,,1899,1984,Brassa&#239;,Brassa&#239;,,French,Brassa&#239;,500000306
1891,,,,Benamin Lord,Benamin,Lord,,"Lord, Benamin",
1892,,,,Bradley Borthwick,Bradley,Borthwick,,"Borthwick, Bradley",
1893,,1905,1999,Frederick Sommer,Frederick,Sommer,,"Sommer, Frederick",500014027
1894,,1955,,Xu Bing,Xu,Bing,Chinese,"Bing, Xu",500125592
1895,,1960,,Hong Lei,Hong,Lei,Chinese,"Lei, Hong",500353442
1896,,1900,1964,Rico Lebrun,Rico,Lebrun,American,"Lebrun, Rico",500030304
1897,,1876,1950,Hiroshi Yoshida,Hiroshi,Yoshida,Japanese,"Yoshida, Hiroshi",500341679
1898,,1819,1900,John Ruskin,John,Ruskin,British,"Ruskin, John",500006262
1899,,,,Garry Mitchell,Garry,Mitchell,,"Mitchell, Garry",
1900,,1723,1792,Joshua Reynolds,Joshua,Reynolds,English,"Reynolds, Joshua",500004539
1901,,1839,1899,Alfred Sisley,Alfred,Sisley,French and British,"Sisley, Alfred",500027485
1902,,,,Yoshijiro Urushibara,Yoshijiro,Urushibara,,"Urushibara, Yoshijiro",
1903,,1859,1927,Paul C. Helleu,Paul C.,Helleu,French,"Helleu, Paul C.",500009361
1904,"Lives and Works: Windhoek, Namibia",1964,,Kristin Capp,Kristin,Capp,American,"Capp, Kristin",500343626
1905,,1906,2004,Charles Biederman,Charles,Biederman,American,"Biederman, Charles",500031104
1906,,1952,,Don Voisine,Don,Voisine,American,"Voisine, Don",
1907,,1853,1890,Vincent van Gogh,Vincent,van Gogh,Netherlandish,"van Gogh, Vincent",500115588
1908,,1966,,Bernhard Martin,Bernhard,Martin,German,"Martin, Bernhard",500329808
1909,,1887,1968,Marcel Duchamp,Marcel,Duchamp,French,"Duchamp, Marcel",500115393
1910,,1939,,Stanislaw Dr&#243;zdz,Stanislaw,Dr&#243;zdz,Polish,"Dr&#243;zdz, Stanislaw",
1911,,1690,1775,Jan Caspar Phillips,Jan Caspar,Phillips,"Dutch, b. Germany","Phillips, Jan Caspar",500008748
1912,,1937,,Robert Adams,Robert,Adams,American,"Adams, Robert",500037036
1913,,1940,,Jaune Quick-to-See Smith,Jaune Quick-to-See,Smith,American,"Smith, Jaune Quick-to-See",500092544
1914,,1905,1988,Jared French,Jared,French,American,"French, Jared",500053389
1915,,1903,1976,Ilse Martha Bischoff,Ilse Martha,Bischoff,American,"Bischoff, Ilse Martha",500065320
1916,,1792-1876,,Elliza Lyman,Elliza,Lyman,,"Lyman, Elliza",
1917,,1904,1967,Benton Spruance,Benton,Spruance,American,"Spruance, Benton",500055755
1918,,1645,1708,Romeyn de Hooghe,Romeyn de,Hooghe,Dutch,"Hooghe, Romeyn de",500015656
1919,,1926,,Rosalyn Drexler,Rosalyn,Drexler,American,"Drexler, Rosalyn",
1920,,1942,,Danny Lyon,Danny,Lyon,American,"Lyon, Danny",500055341
1921,,1938,,Joel Meyerowitz,Joel,Meyerowitz,American,"Meyerowitz, Joel",500017876
1922,,,,Chinese Anonymous,Chinese,Anonymous,"Chinese (Yuan Dynasty, 1276-1368)","Anonymous, Chinese",
1923,,,,"Anonymous, Chinese (Qing Dynasty 1644-1911)",,"Anonymous, Chinese (Qing Dynasty 1644-1911)",Chinese (Qing Dynasty 1644-1911),"Anonymous, Chinese (Qing Dynasty 1644-1911)",
1924,,,,Yan Qi,Yan,Qi,Chinese (Qing Dynasty 1644-1911),"Qi, Yan",
1925,,1944,,Joel Sternfeld,Joel,Sternfeld,American,"Sternfeld, Joel",500037070
1926,,,,E.G. Washburn &amp; Company,,E.G. Washburn &amp; Company,,E.G. Washburn &amp; Company,
1927,,1953,,Barbara Gallucci,Barbara,Gallucci,American,"Gallucci, Barbara",500126121
1928,,1924,2010,Kenneth Noland,Kenneth,Noland,American,"Noland, Kenneth",500003418
1929,,1957,,Shirin Neshat,Shirin,Neshat,American and Iranian,"Neshat, Shirin",500114658
1930,,,,Rochester Ironworks,,Rochester Ironworks,,Rochester Ironworks,
1931,,,,A.L. Jewell &amp; Company,,A.L. Jewell &amp; Company,,A.L. Jewell &amp; Company,
1932,,,,A.B. &amp; W.T. Westervelt,,A.B. &amp; W.T. Westervelt,,A.B. &amp; W.T. Westervelt,
1933,,1606,1682,Abraham de Wicquefort,Abraham,de Wicquefort,Netherlandish,"de Wicquefort, Abraham",
1934,"AMERICAN ABSTRACT ARTISTS was founded in 1936 in New York City, at a time when abstract art was met with strong critical resistance. During the 1930s and early 1940s, AAA provided exhibition opportunities when few existed. Its publishing, panels and lectures provided a forum for discussion and gave abstract art theoretical support in the United States. AAA was a predecessor to the New York School and Abstract Expressionism, and contributed to the development and acceptance of abstract art in the United States. American Abstract Artists is one of the few artists&#8217; organizations to survive from the Great Depression and continue into the 21st century. (http://americanabstractartists.org/)",,,American Abstract Artists,American Abstract Artists,,,American Abstract Artists,
1935,,1957,,Andrew Masullo,Andrew,Masullo,American,"Masullo, Andrew",500331432
1936,,1903,2001,Esteban Vicente,Esteban,Vicente,American,"Vicente, Esteban",500008993
1937,,1947-2014,,Margaret &quot;Peggy&quot; McKenna,Margaret &quot;Peggy&quot;,McKenna,American,"McKenna, Margaret &quot;Peggy&quot;",
1938,,1691,1759,Cornelis Pronk,Cornelis,Pronk,Dutch,"Pronk, Cornelis",500010052
1939,,1705,1765,Isaak Tirion,Isaak,Tirion,Dutch,"Tirion, Isaak",
1940,,1606,c. 1687,Jianlong Gu,Jianlong,Gu,,"Gu, Jianlong",
1941,,1798-1872,,Hadassah Newhall,Hadassah,Newhall,,"Newhall, Hadassah",
1942,,1819,,Mary Newhall,Mary,Newhall,,"Newhall, Mary",
1943,,,,"Artist unknown, American","Artist unknown,",American,,"American, Artist unknown",
1944,,,,"Artist unknown, Italian","Artist unknown,",Italian,,"Italian, Artist unknown",
1945,,1785,1877,Attributed to Robert Peckham,Attributed to Robert Peckham,,,Attributed to Robert Peckham,
1946,,,,Attributed to Sturtevant J. Hamblen,Attributed to Sturtevant J.,Hamblen,American,"Hamblen, Attributed to Sturtevant J.",500005815
1947,,1806,1881,Samuel P. Howes,Samuel P.,Howes,,"Howes, Samuel P.",
