_Objects_1_ID,File_Name,IsPrimary,View_1,height,width
5348,2004.053_001,1,primary,6365,6580
5340,2004.045_001,1,primary,3269,4867
2951,1977.034_002,0,1977.034_002_cd.jpg,3072,2198
5339,2004.044_001,1,primary,3269,4875
5338,2004.043_001,1,primary,3284,4844
5337,2004.042_001,1,primary,3276,4883
5336,2004.041_001,1,primary,3269,4867
5335,2004.040_001,1,primary,3269,4883
5311,2004.018_001,1,primary,2384,3659
5310,2004.017_001,1,primary,3659,2384
5309,2004.016_001,1,primary,3044,2976
5308,2004.015_001,1,primary,3075,2976
5306,2004.013_001,1,primary,2976,3067
5305,2004.012_001,1,primary,2976,3067
5304,2004.011_001,1,primary,2384,3659
5300,2004.007_001,1,primary,3652,2215
5092,2002.124_001,1,primary,3606,2376
5091,2002.123_001,1,primary,3261,4852
5032,2002.064_001,1,primary,4559,2954
5031,2002.063_001,1,primary,4532,2945
5030,2002.062_001,1,primary,4514,2945
5026,2002.058_001,1,primary,4532,2945
5025,2002.057_001,1,primary,4532,2954
5024,2002.056_001,1,primary,4505,2990
5022,2002.054_001,1,primary,4541,2954
5020,2002.052_001,1,primary,4523,2954
5018,2002.050_001,1,primary,4532,2954
5015,2002.047_001,1,primary,4605,3000
4930,1999.022_001,1,primary,3159,1953
4916,1999.008_001,1,primary,4152,3392
4892,1998.127_001,1,primary,6021,5375
4891,1998.126_001,1,primary,5529,5294
4890,1998.125_001,1,primary,5967,6481
4872,1998.107_001,1,primary,4959,3659
4072,1995.016_001,1,primary,3260,3081
4071,1995.015_001,1,primary,3261,4836
4070,1995.014_001,1,primary,3269,4859
4069,1995.013_001,1,primary,4844,3261
4068,1995.012_001,1,primary,6080,6415
4067,1995.011_001,1,primary,4852,3261
4066,1995.010_001,1,primary,6080,6415
4051,1994.022_001,1,primary,1877,2940
4039,1994.010_001,1,primary,4844,3269
4037,1994.008_001,1,primary,2809,4450
3938,1991.052_001,1,primary,6340,6660
3927,1991.041_001,1,primary,3359,3518
3916,1991.030_001,1,primary,5913,6272
3876,1990.016_001,1,primary,3300,4814
3723,1986.067_001,1,primary,2330,1822
3678,1986.045_001,1,primary,6939,6203
3669,1986.036_001,1,primary,2121,1892
3667,1986.034_001,1,primary,3072,1876
3665,1986.032_001,1,primary,3072,1938
3660,1986.027_001,1,primary,1921,2617
3657,1986.024_001,1,primary,5904,7692
3504,1983.053_001,1,primary,2901,1920
3253,1982.031_001,1,primary,8247,6510
3250,1982.028_001,1,primary,6984,6304
3135,1981.067_001,1,primary,1845,3441
2885,1976.014_001,1,primary,4569,2536
2773,1975.122_001,1,primary,3659,2623
2768,1975.117_001,1,primary,1384,2732
2646,1974.103_001,1,primary,4321,3453
2644,1974.101_001,1,primary,4375,3430
2643,1974.098_001,1,primary,2876,4252
2283,1972.056_001,1,primary,3145,4669
2243,1972.016_001,1,primary,4290,2746
2237,1972.010_001,1,primary,8342,6223
2236,1972.009_001,1,primary,5719,6966
2173,1971.056_001,1,primary,3323,4920
2088,1970.015_001,1,primary,4913,3330
2064,1969.013_001,1,primary,3418,3278
2033,1968.018_001,1,primary,3967,2584
1974,1965.054_001,1,primary,1869,3259
1962,1965.036_001,1,primary,3146,4890
6880,2009.124_001,1,,6732,8984
1763,1964.046_001,1,primary,3659,4083
1761,1964.044_001,1,primary,3276,4852
1758,1964.041_001,1,primary,3407,3998
1753,1964.036_001,1,primary,3546,4083
1748,1964.031_001,1,primary,4706,3030
1741,1964.024_001,1,primary,4752,3038
1740,1964.023_001,1,primary,4744,2838
1739,1964.022_001,1,primary,2961,4436
1691,1963.158_001,1,primary,3038,4798
1690,1963.157_001,1,primary,5328,7284
1624,1963.116_001,1,primary,2967,2992
1615,1963.102_001,1,primary,4541,2927
1608,1963.088_001,1,primary,8984,6732
1607,1963.087_001,1,primary,3006,3092
1599,1963.079_001,1,primary,6732,8984
1514,1962.057_001,1,primary,2983,3346
1513,1962.056_001,1,primary,3252,3530
1164,1959.220_001,1,primary,4964,2972
1163,1959.219_001,1,primary,5091,3008
1161,1959.217_001,1,primary,5159,3052
1129,1959.184_001,1,primary,4567,3630
1071,1959.094_001,1,primary,2398,4242
1069,1959.092_001,1,primary,3459,3600
1060,1959.083_001,1,primary,3053,4652
1052,1959.072_001,1,primary,4567,3659
1003,1958.069_001,1,primary,5159,3272
541,119.2004.p_001,1,primary,0,0
538,119.2004.m_001,1,primary,0,0
537,119.2004.l_001,1,primary,0,0
533,119.2004.h_001,1,primary,0,0
531,119.2004.f_001,1,primary,0,0
6674,367.2008_001,1,,8984,6732
6669,365.2008_001,1,,8984,6732
6667,363.2008_001,1,,6732,8984
6656,361.2008_001,1,,8984,6732
6655,359.2008_001,1,,6732,8984
6651,357.2008_001,1,,8909,6676
6650,353.2008_001,1,,8984,6732
6648,351.2008_001,1,,8984,6732
6646,349.2008_001,1,,6732,8984
6644,347.2008_001,1,,8984,6732
6642,345.2008_001,1,,6732,8984
6640,343.2008_001,1,,8984,6732
6638,341.2008_001,1,,6732,8984
6626,339.2008_001,1,,6660,8887
6625,336.2008_001,1,,8799,6594
6636,334.2008_001,1,,8984,6732
6858,027.2009_001,1,primary,6415,7693
6657,028.2009_001,1,primary,6656,5216
6615,325.2008_001,1,,6694,8934
6621,324.2008_001,1,,6584,8787
6620,323.2008_001,1,,8984,6732
6619,322.2008_001,1,,8984,6732
6616,321.2008_001,1,,6732,8984
6618,320.2008_001,1,,8984,6732
6612,319.2008_001,1,,8984,6732
6613,318.2008_001,1,,6732,8984
6622,317.2008_001,1,,6732,8984
6600,315.2008_001,1,,8984,6732
6599,314.2008_001,1,,8912,6678
6860,042.2009_004,0,042.2009_004_cd.jpg,7839,6271
6598,313.2008_001,1,,6732,8984
6597,312.2008_001,1,,8984,6732
6596,311.2008_001,1,,8984,6732
6861,043.2009_004,0,043.2009_004_cd.jpg,8010,6408
412,063.2007_001,1,primary,7342,6535
6533,290.2008_001,1,,6732,8984
6561,289.2008_001,1,,6732,8984
418,066.2007_001,1,primary,7342,6535
420,067.2007_001,1,primary,7342,6535
423,068.2007_001,1,primary,7342,6535
7201,2011.002_001,1,,6732,8984
6916,2010.011_001,1,,6630,8848
429,071.2007_001,1,primary,7342,6535
431,072.2007_001,1,primary,7342,6535
435,074.2007_001,1,primary,6469,7563
437,075.2007_001,1,primary,6469,7563
445,079.2007_001,1,primary,7342,6535
447,080.2007_001,1,primary,7342,6535
449,081.2007_001,1,primary,6469,7563
451,082.2007_001,1,primary,7598,6246
457,085.2007_001,1,primary,7342,6535
459,086.2007_001,1,primary,6469,7563
465,089.2007_001,1,primary,6262,7321
467,090.2007_001,1,primary,7342,6409
471,2013.179_001,1,primary,5969,8912
520,116.2004_001,1,primary,7589,6161
526,119.2004.a_001,1,primary,0,0
528,119.2004.c_001,1,primary,0,0
529,119.2004.d_001,1,primary,0,0
530,119.2004.e_001,1,primary,0,0
532,119.2004.g_001,1,primary,0,0
534,119.2004.i_001,1,primary,0,0
535,119.2004.j_001,1,primary,0,0
536,119.2004.k_001,1,primary,0,0
539,119.2004.n_001,1,primary,0,0
540,119.2004.o_001,1,primary,0,0
547,135.2004_001,1,primary,5978,5807
548,136.2004_001,1,primary,7902,6459
720,1954.076_001,1,primary,5959,7449
720,1954.076_003,0,1954.076_003_cd.jpg,3229,5846
1053,1959.073_001,1,primary,8156,6525
1693,1963.160_001,1,primary,6130,8056
3662,1986.029_001,1,primary,6156,7720
3675,1986.042_001,1,primary,6261,7876
4160,1995.107_001,1,primary,5225,6941
4706,1997.006_001,1,primary,6888,6263
5302,2004.009_001,1,,6100,26620
4909,1999.001_001,1,primary,6212,6102
4935,1999.027_001,1,primary,5983,7363
5186,2003.004_001,1,primary,7182,16628
5186,2003.004_003,0,2003.004_003_cd.jpg,7437,6313
5249,2003.025_001,1,primary,5399,6333
5322,2004.029_001,1,primary,5427,6593
5490,2005.038_001,1,primary,8153,5582
5580,2007.009_001,1,primary,7248,6032
5582,2007.011_001,1,primary,7376,5640
5585,2007.014_001,1,primary,6434,8049
5589,2007.019_001,1,primary,7404,4767
5592,2007.022_001,1,primary,6086,8524
5593,2007.023_001,1,primary,6162,8645
546,2007.046_001,1,primary,8076,6648
5887,2008.161_001,1,primary,7498,6123
6067,2008.173_001,1,primary,5576,8595
6193,2008.174_001,1,primary,5576,8595
4634,,1,,0,0
6196,2008.177_001,1,primary,5576,8595
6197,2008.178_001,1,primary,5576,8595
404,2009.011_001,1,primary,5671,7360
6680,2009.012_001,1,primary,6732,8984
6681,2009.013_001,1,primary,6429,7793
6682,2009.014_001,1,primary,7446,6283
6573,2009.037_001,1,primary,5985,6851
19,002.2000_002,0,3/4 view of proper left,9164,7331
6575,2009.039_001,1,primary,8199,4549
6762,2009.052_001,1,primary,3654,7245
6765,2009.055_001,1,primary,7774,6028
8080,,0,,0,0
527,119.2004.b_001,1,primary,0,0
524,118.2004_001,1,primary,3284,4875
5578,,1,,0,0
522,117.2004_001,1,primary,3298,4875
500,106.2004_001,1,primary,4883,3283
498,105.2004_001,1,primary,3276,4867
6822,2009.095_001,1,primary,6157,6910
6846,025.2009_001,1,primary,6259,7199
496,104.2004_001,1,primary,3269,4875
494,103.2004_001,1,primary,4875,3276
491,102.2004_001,1,primary,4875,3276
486,100.2004_001,1,primary,3292,4859
474,094.2004_001,1,primary,3546,4936
472,093.2004_001,1,primary,3492,4852
470,092.2004_001,1,primary,5159,3484
469,091.2007_001,1,primary,8984,6732
468,091.2004_001,1,primary,3492,4883
466,090.2004_001,1,primary,3284,4875
464,089.2004_001,1,primary,3075,2969
463,088.2007_001,1,primary,7342,6535
461,087.2007_001,1,primary,7342,6535
460,087.2004_001,1,primary,3652,2384
456,085.2004_001,1,primary,4521,3438
455,084.2007_001,1,primary,6159,7365
454,084.2004_001,1,primary,3544,3361
453,083.2007_001,1,primary,5730,6161
452,083.2004_001,1,primary,3221,3623
443,078.2007_001,1,primary,6469,7563
441,077.2007_001,1,primary,6469,7563
439,076.2007_001,1,primary,6469,7563
433,073.2007_001,1,primary,7342,6535
427,070.2007_001,1,primary,6405,7487
425,069.2007_001,1,primary,7342,6535
416,065.2007_001,1,primary,7342,6535
414,064.2007_001,1,primary,6469,7563
6861,043.2009_001,1,recto,8010,6408
6860,042.2009_001,1,primary,7839,6271
4643,,1,,0,0
6772,035.2009_001,1,primary,8228,6602
6771,034.2009_001,1,primary,7232,6480
6735,2009.128_001,1,primary,5718,8454
6673,031.2009_001,1,primary,5939,7624
6671,2013.120_001,1,primary,6124,7373
6658,029.2009_001,1,primary,8908,6692
6595,310.2008_001,1,,8984,6732
6594,309.2008_001,1,,8849,6631
6857,026.2009_001,1,primary,6287,7251
6855,024.2009_001,1,primary,6050,7118
6856,023.2009_001,1,primary,7614,6325
6852,022.2009_001,1,primary,6238,7406
6848,021.2009_001,1,primary,7504,6325
6851,019.2009_001,1,primary,6147,7165
6853,018.2009_001,1,primary,7614,6325
19,002.2000_003,0,verso,9164,7331
6845,017.2009_001,1,primary,7614,6325
6850,016.2009_001,1,primary,7531,6325
6859,015.2009_001,1,primary,7614,6400
6854,014.2009_001,1,primary,6252,7543
6847,013.2009_001,1,primary,7614,6325
6617,012.2009_001,1,primary,7640,6312
6611,011.2009_001,1,primary,7568,6312
6591,008.2009_001,1,primary,5630,7631
6590,007.2009_001,1,primary,6018,6096
6893,006.2010_001,1,"full, with frame",3649,4200
6589,006.2009_001,1,primary,5564,8511
6588,005.2009_001,1,primary,6280,5424
6560,002.2009_001,1,primary,6323,3582
6678,369.2008_001,1,,6732,8984
6668,366.2008_001,1,,6732,8984
6670,364.2008_001,1,,8984,6732
6666,362.2008_001,1,,6732,8984
6679,373.2008_001,1,,8984,6732
6705,385.2008_001,1,,8984,6732
6706,386.2008_001,1,,8984,6732
7885,054.2012_001,1,,4000,3548
6652,360.2008_001,1,,8888,6660
6654,358.2008_001,1,,8984,6732
6653,356.2008_001,1,,6732,8984
6649,352.2008_001,1,,6674,8906
6647,350.2008_001,1,,6658,8885
6645,348.2008_001,1,,6732,8984
6643,346.2008_001,1,,8783,6582
6641,344.2008_001,1,,8844,6627
6639,342.2008_001,1,,8984,6732
6637,340.2008_001,1,,8984,6732
6627,338.2008_001,1,,8984,6732
6629,335.2008_001,1,,6732,8984
6630,333.2008_001,1,,6732,8984
6593,308.2008_001,1,,6667,8897
6592,307.2008_001,1,,6688,8925
6587,306.2008_001,1,,8984,6732
6584,305.2008_001,1,,8912,6678
6583,304.2008_001,1,,8984,6732
6582,303.2008_001,1,,8907,6674
6581,302.2008_001,1,,6659,8886
6580,301.2008_001,1,,8984,6732
6579,300.2008_001,1,,8984,6732
6570,299.2008_001,1,,6732,8984
6569,298.2008_001,1,,8984,6732
6568,297.2008_001,1,,6682,8917
6567,296.2008_001,1,,6682,8917
6566,295.2008_001,1,,8984,6732
6565,294.2008_001,1,,8886,6659
6564,293.2008_001,1,,6732,8984
6563,292.2008_001,1,,8984,6732
6534,291.2008_001,1,,6732,8984
6912,2010.033_001,1,primary,2456,3072
6929,2010.030_001,1,primary,3444,4244
6888,2010.024_001,1,primary,2787,3072
6889,2010.023_001,1,primary,3072,2220
6925,2010.018_001,1,primary,1737,1497
6894,2010.017_001,1,,10328,7760
6898,2010.016_001,1,primary,2100,1549
6897,2010.015_001,1,primary,2100,1718
6950,2010.009_001,1,primary,799,1024
6931,2010.005_001,1,primary,1998,2028
6911,2010.003_001,1,primary,1222,975
5493,2005.041_001,1,primary,4796,3510
6928,2010.029_001_fm.jpg,1,primary,0,0
4661,,1,,0,0
6886,2010.012_001,1,unframed,7760,10328
6872,2009.120_001,1,,7363,5520
6761,2009.097_001,1,primary,1715,1085
6808,2009.094_001,0,primary,993,1315
6819,2009.092_001,1,primary,2216,2152
6818,2009.091_001,1,primary,3839,4884
6814,2009.087_001,1,primary,1377,991
6813,2009.086_001,1,primary,2696,2128
6809,2009.082_001,1,primary,1632,1263
6807,2009.081_001,1,primary,7412,7492
6804,2009.078_001,1,primary,1761,2304
6803,2009.077_001,1,primary,622,2199
6802,2009.076_001,1,primary,1860,2442
6801,2009.075_001,1,primary,1775,2368
6797,2009.071_001,1,primary,2680,2076
6758,2009.069_001,1,primary,1996,3504
6707,387.2008_001,1,,8984,6732
4087,1995.031_001,1,,6656,8883
6675,372.2008_001,1,,6732,8984
6708,388.2008_001,1,,8745,6553
6709,389.2008_001,1,,6732,8984
3786,1988.011_001_fm.jpg,1,primary,0,0
4663,,1,,0,0
6545,2009.047_001,1,primary,2712,2204
5186,2003.004_004,0,2003.004_004_cd.jpg,7437,6313
5624,F1991.045_002,0,F1991.045_002_cd.jpg,3072,2198
6676,371.2008_001,1,,8984,6732
4662,,1,,0,0
4947,2000.007_001,1,,8865,6643
4664,,1,,0,0
4665,,1,,0,0
6677,370.2008_001,1,,6681,8915
6711,391.2008_001,1,,8984,6732
6712,392.2008_001,1,,8834,6620
6713,393.2008_001,1,,6732,8984
6714,,1,,0,0
6717,395.2008_001,1,,6732,8984
6719,396.2008_001,1,,6732,8984
6718,399.2008_001,1,,6732,8984
6722,400.2008_001,1,,8905,6673
6723,401.2008_001,1,,8920,6684
6724,402.2008_001,1,,6732,8984
6725,403.2008_001,1,,8984,6732
6726,404.2008_001,1,,8984,6732
6715,405.2008_001,1,,8984,6732
6727,406.2008_001,1,,8984,6732
6728,407.2008_001,1,,8847,6629
6731,408.2008_001,1,,8984,6732
6730,409.2008_001,1,,8984,6732
6729,410.2008_001,1,,8922,6686
6732,411.2008_001,1,,8818,6607
6733,412.2008_001,1,,8984,6732
6734,413.2008_001,1,,8984,6732
6737,414.2008_001,1,,8984,6732
6738,415.2008_001,1,,6732,8984
6739,416.2008_001,1,,6707,8950
6740,417.2008_001,1,,6732,8984
6741,418.2008_001,1,,6732,8984
6742,419.2008_001,1,,6637,8857
6743,420.2008_001,1,,8984,6732
6744,421.2008_001,1,,8984,6732
6745,422.2008_001,1,,8984,6732
6746,423.2008_001,1,,8876,6651
6751,424.2008_001,1,,8984,6732
6793,426.2008_001,1,,6732,8984
6775,427.2008_001,1,,6710,8954
6748,428.2008_001,1,,6732,8984
6777,429.2008_001,1,,8984,6732
6785,430.2008_001,1,,6732,8984
6782,431.2008_001,1,,8984,6732
6784,432.2008_001,1,,8984,6732
6779,433.2008_001,1,,8984,6732
6781,434.2008_001,1,,6732,8984
6780,435.2008_001,1,,6732,8984
6783,436.2008_001,1,,6732,8984
6774,437.2008_001,1,,8916,6681
6786,438.2008_001,1,,6677,8910
6776,439.2008_001,1,,8984,6732
6778,440.2008_001,1,,8984,6732
6753,441.2008_001,1,,6732,8984
6747,442.2008_001,1,,8984,6732
6750,443.2008_001,1,,8984,6732
6788,444.2008_001,1,,6732,8984
6789,445.2008_001,1,,6732,8983
6790,446.2008_001,1,,6688,8926
6791,447.2008_001,1,,6732,8984
6787,448.2008_001,1,,6732,8984
6792,449.2008_001,1,,6732,8984
6752,450.2008_001,1,,6675,8908
6749,451.2008_001,1,,6665,8894
6755,452.2008_001,1,"New York Series, Spring 1935 (Daytime)",8984,6732
6754,453.2008_001,1,,6732,8984
6531,454.2008_001,1,,2457,3072
6532,455.2008_001,1,,3072,1455
6553,456.2008_001,1,,6626,8843
5638,F1991.104_001,1,,6732,8984
61,2013.197_002,0,verso,6662,5330
6904,007.2010_002,0,007.2010_002_cd.jpg,3072,2070
6903,008.2010_002,0,008.2010_002_cd.jpg,3072,2458
6903,008.2010_003,0,008.2010_003_cd.jpg,3072,2458
6906,010.2010_002,0,010.2010_002_cd.jpg,5982,7477
179,2013.217_002,0,3/4 view of proper left,6052,4842
7197,025.2010_002,0,025.2010_002_cd.jpg,4887,6503
7197,025.2010_003,0,025.2010_003_cd.jpg,4887,6503
7197,025.2010_004,0,025.2010_004_cd.jpg,4887,6503
7197,025.2010_005,0,025.2010_005_cd.jpg,4887,6503
7197,025.2010_006,0,025.2010_006_cd.jpg,4887,6503
7197,025.2010_007,0,025.2010_007_cd.jpg,4887,6503
7197,025.2010_008,0,025.2010_008_cd.jpg,4887,6503
7197,025.2010_009,0,025.2010_009_cd.jpg,4887,6503
7197,025.2010_010,0,025.2010_010_cd.jpg,4887,6503
7197,025.2010_011,0,025.2010_011_cd.jpg,4887,6503
7197,025.2010_012,0,025.2010_012_cd.jpg,4887,6503
7197,025.2010_013,0,025.2010_013_cd.jpg,4887,6503
7197,025.2010_014,0,025.2010_014_cd.jpg,4887,6503
7197,025.2010_015,0,025.2010_015_cd.jpg,4887,6503
7197,025.2010_016,0,025.2010_016_cd.jpg,4887,6503
7197,025.2010_017,0,025.2010_017_cd.jpg,4887,6503
7197,025.2010_018,0,025.2010_018_cd.jpg,4887,6503
7197,025.2010_019,0,025.2010_019_cd.jpg,4887,6503
7197,025.2010_020,0,025.2010_020_cd.jpg,4887,6503
7197,025.2010_021,0,025.2010_021_cd.jpg,4887,6503
7197,025.2010_022,0,025.2010_022_cd.jpg,4887,6503
7197,025.2010_023,0,025.2010_023_cd.jpg,4863,6412
7197,025.2010_024,0,025.2010_024_cd.jpg,4863,6412
7197,025.2010_025,0,025.2010_025_cd.jpg,4863,6412
7197,025.2010_026,0,025.2010_026_cd.jpg,4863,6412
7197,025.2010_027,0,025.2010_027_cd.jpg,4863,6412
7197,025.2010_028,0,025.2010_028_cd.jpg,4863,6412
7197,025.2010_029,0,025.2010_029_cd.jpg,4863,6412
7197,025.2010_030,0,025.2010_030_cd.jpg,4863,6412
7197,025.2010_031,0,025.2010_031_cd.jpg,4863,6412
7197,025.2010_032,0,025.2010_032_cd.jpg,4863,6412
7197,025.2010_033,0,025.2010_033_cd.jpg,4863,6412
7197,025.2010_034,0,025.2010_034_cd.jpg,4863,6412
7197,025.2010_035,0,025.2010_035_cd.jpg,4863,6412
7197,025.2010_036,0,025.2010_036_cd.jpg,4863,6412
7197,025.2010_037,0,025.2010_037_cd.jpg,4863,6412
7197,025.2010_038,0,025.2010_038_cd.jpg,4863,6412
7197,025.2010_039,0,025.2010_039_cd.jpg,4863,6412
7197,025.2010_040,0,025.2010_040_cd.jpg,4863,6412
7197,025.2010_041,0,025.2010_041_cd.jpg,4863,6412
7197,025.2010_042,0,025.2010_042_cd.jpg,4863,6412
7197,025.2010_043,0,025.2010_043_cd.jpg,4863,6412
7197,025.2010_044,0,025.2010_044_cd.jpg,4863,6412
7197,025.2010_045,0,025.2010_045_cd.jpg,4863,6412
7197,025.2010_046,0,025.2010_046_cd.jpg,4863,6412
7197,025.2010_047,0,025.2010_047_cd.jpg,4863,6412
7197,025.2010_048,0,025.2010_048_cd.jpg,4863,6412
7197,025.2010_049,0,025.2010_049_cd.jpg,4863,6412
7197,025.2010_050,0,025.2010_050_cd.jpg,4863,6412
7198,026.2010_002,0,verso,6538,5230
392,057.2003_002,0,without frame,6732,8984
5302,2004.009_002,0,detail,4783,7282
5302,2004.009_003,0,detail,4783,7962
5302,2004.009_004,0,detail,4783,7993
5302,2004.009_005,0,detail,4783,7022
6785,430.2008_002,0,verso,6732,8984
6755,452.2008_002,0,"New York Series, Spring 1935 (Nighttime)",8984,6732
6755,452.2008_003,0,"Portrait of Dorothy Norman, 1932",8904,6672
6755,452.2008_004,0,"Hands, Dorothy Norman I, 1931",8984,6732
6755,452.2008_005,0,"Equivalent, Mountains and Sky, Lake George, 1924",8984,6732
6755,452.2008_006,0,title leaf,8897,6667
6755,452.2008_007,0,contents,8984,6732
6755,452.2008_008,0,text by Dorothy Norman,8984,6732
6755,452.2008_009,0,colophon,8984,6732
6531,454.2008_002,0,454.2008_002_cd.jpg,2675,3072
869,,1,,0,0
6937,2010.272_001,1,,6642,8864
5479,,1,,0,0
4093,1995.039_001,1,,7851,5520
8487,2014.096_001,1,,768,1152
8486,2014.095_001,1,,151,226
7258,2011.046_001,1,,4363,5600
7254,2011.042_001,1,,2329,3000
4666,,1,,0,0
7257,2011.045_001,1,,2366,3000
2620,1974.087_005,0,detail,5250,7085
2620,1974.087_004,0,detail,5256,7216
2620,1974.087_003,0,detail,5198,6883
2620,1974.087_002,0,detail,5412,7216
0,1974.087_001,0,primary,4788,7122
0,1974.087_002,0,detail,5412,7216
0,1974.087_003,0,detail,5198,6883
0,1974.087_004,0,detail,5256,7216
0,1974.087_005,0,detail,5250,7085
0,1974.087_006,0,verso,5412,7216
1136,1959.191_001,1,,8984,6732
1138,1959.193_001,1,,8420,6084
7355,2010.352_001,1,,8683,5354
7469,1978.006_001,1,,7695,6279
7345,2010.342_001_fm.jpg,1,,0,0
5824,2008.004_002,0,detail,6732,8984
7521,2011.092_001_fm.jpg,1,,0,0
7519,2011.090_001_fm.jpg,1,,0,0
4667,,1,,0,0
5774,004.2008_001,1,,7470,9672
88,2013.041_002,0,,9309,4425
88,2013.041_001,1,,9309,4425
6555,2008.250_001,0,,10328,7760
80,2013.163_004,0,3/4 view of proper right,5647,8647
6555,2008.250_002,0,,10328,7760
6555,2008.250_003,1,3/4 view of proper right,7587,8921
80,2013.163_003,0,view from above,5937,9783
80,2013.163_001,1,,5818,9854
80,2013.163_002,0,view from above,5818,9854
6366,2013.232_001,1,,10328,7760
7491,033.2011_002,0,,7760,10328
7491,033.2011_001,1,,7760,10328
7470,027.2011_001,1,,6521,8950
7168,2010.463_001,1,,7578,9135
7267,018.2011_001,1,,1953,3072
6932,015.2010_001,1,,7760,10328
7224,011.2011_001,1,,10328,7760
7528,2011.099_004a,0,view from above,5962,7867
7528,2011.099_004,0,view from above,5962,7867
7528,2011.099_003,0,view from below,6616,8179
7528,2011.099_002,0,verso,6616,8179
7528,2011.099_001,1,recto,6616,8179
3159,1981.088_003,0,view from below,6092,7289
3159,1981.088_002,0,view from above,6092,7289
3159,1981.088_001,1,,6092,7289
7496,1980.010_003,0,view from above,5444,7216
7496,1980.010_002,0,view from below,5444,7216
7496,1980.010_001,1,recto,5444,7216
7495,1980.009_004,0,recto,5962,7867
7495,1980.009_003,0,recto,5962,7867
7495,1980.009_002,0,verso,5962,7867
7495,1980.009_001,1,recto,5962,7867
553,2013.031_004,0,proper left,7211,9014
553,2013.031_003,0,3/4 view of proper right,6868,9023
553,2013.031_002,0,proper right,6868,9023
553,2013.031_001,1,proper right,6868,9023
7532,046.2012_001,1,,3072,2320
7490,032.2011_002,0,,3072,2067
7490,032.2011_001,1,,3072,2308
7272,020.2011_002,0,verso,3072,2458
7272,020.2011_001,1,,3072,2458
67,2013.190_003,0,3/4 rear view of proper left,10328,7760
67,2013.190_002,0,3/4 view of proper right,10328,7760
67,2013.190_001,1,,10328,7760
58,2013.207_003,0,3/4 view of proper right,7184,8668
58,2013.207_002,0,,7463,9329
58,2013.207_001,1,,7091,8864
5774,004.2008_003,0,,6900,8402
5774,004.2008_002,0,,6900,8402
6368,2013.242_002,0,,6554,6986
6361,2013.222_002,1,,6430,6048
6398,2013.159_002,1,,6629,7712
6386,2013.129_002,0,,6336,8419
5860,009.2008_001,0,,8334,6558
5860,009.2008_002,0,,8149,6558
5860,009.2008_003,1,,7978,6158
142,2013.033_002,0,,7204,5499
142,2013.033_001,0,,7204,5499
142,2013.033_003,0,,7204,5499
142,2013.033_004,0,,7204,5499
142,2013.033_006,0,,7204,5499
142,2013.033_005,0,,7204,5499
142,2013.033_007,0,,7204,5499
142,2013.033_008,1,,6995,5377
6368,2013.242_003,0,,6732,8984
6386,2013.129_003,0,,6310,8472
6322,2013.169_003,0,,6732,8984
6311,2013.151_002,0,,8076,6054
6361,2013.222_003,0,,6659,6322
6398,2013.159_003,0,,6732,8984
7603,051.2012_001,1,,8984,6732
7603,051.2012_002,0,,8984,6732
7571,037.2012_001,1,,3072,2138
7270,019.2011_001,1,,1959,3072
7583,048.2012_001,1,,3072,2615
7584,2012.327_001,1,,10328,7760
7273,021.2011_001,1,,10210,7671
7466,025.2011_001,1,,10280,7724
7221,009.2011_001,1,,7742,10304
7264,017.2011_001,1,,10304,7742
7266,016.2011_001,1,,10280,7724
7219,004.2011_001,1,,10304,7742
7486,028.2011_001,1,,10328,7760
7487,029.2011_001,1,,10257,7706
7488,030.2011_001,1,,10280,7724
7216,007.2011_001,1,,10304,7742
7489,031.2011_001,1,,10304,7742
7576,042.2012_001,1,,3072,2099
7546,012.2012_001,1,,2421,3072
7556,022.2012_001,1,,2034,3072
7471,026.2011_001,1,,7706,10257
7222,010.2011_001,1,,7760,10328
7265,015.2011_001,1,,7724,10280
7214,001.2011_001,1,,10328,7760
7218,005.2011_001,1,,7760,10328
7467,024.2011_001,1,,10280,7724
7560,026.2012_001,1,,3072,2296
7559,025.2012_001,1,,2383,3072
7570,036.2012_001,1,,3072,2159
7579,045.2012_001,1,,3072,2024
7578,044.2012_001,1,,3072,1895
7577,043.2012_001,1,,3072,1911
7575,041.2012_001,1,,3072,2428
7574,040.2012_001,1,,3072,2371
7573,039.2012_001,1,,3072,1895
7572,038.2012_001,1,,3072,1941
7569,035.2012_001,1,,3072,2003
7568,034.2012_001,1,,3072,2237
7567,033.2012_001,1,,3072,2229
7566,032.2012_001,1,,1887,3072
7562,028.2012_001,1,,3072,2214
7561,027.2012_001,1,,3072,2141
7564,030.2012_001,1,,3072,2538
7563,029.2012_001,1,,3072,2375
7565,031.2012_001,1,,3072,2369
7543,011.2012_001,1,,3072,2302
7558,024.2012_001,1,,2307,3072
7555,021.2012_001,1,,2026,3072
7557,023.2012_001,1,,3072,2183
7554,020.2012_001,1,,3072,2359
7547,013.2012_001,1,,3072,2332
7529,001.2012_001,1,,3072,2363
7226,013.2011_001,1,,7760,10328
7225,012.2011_001,1,,7760,10328
42,2013.148_002,0,in frame,7760,10328
7270,019.2011_003,0,,1959,3072
7270,019.2011_002,0,,1959,3072
7583,048.2012_002,0,,3072,2633
42,2013.148_003,1,,7760,10328
7601,2012.018_001,1,,3688,4424
